appno,fullname,protectedgender,date_first_submitted,fromwhichinstitutiondidyoureceiv,ifyouselectedoutofstateorother,internal_external,positioncategory,signle_race,jobtypesappliedfor,ethnicity2,primary_recruitment_source,days_need_review,days_screening,days_cert_hold,days_candidate_action,days_needs_second_review,days_rec_approved,mean_days_need_review,mean_days_screening,mean_days_cert_hold,mean_days_candidate_action,mean_days_needs_second_review,mean_days_rec_approved,hired,current_pipeline_stage,hired_yn,datecomp,lastaccess
8,Raymond Martinez,Female,2/19/16,Out of State,Missouri Southern State University,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,Teachers-Teachers,3,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,4/5/16,5/13/16
65,Nicholas Kelley,Female,3/29/16,Out of State,Metropolitan State University of Denver,External Applications,High School Teaching,Native American,ELD - English Language Development,Not Hispanic,Teachers-Teachers,0,1,,,,15,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/2/16,8/2/16
351,Carlos Ferguson,Female,3/24/16,Oklahoma State University,,External Applications,Elementary School Teaching,White,Special Education,Not Hispanic,Teachers-Teachers,0,4,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,3/28/16,3/28/16
557,Gregory Hansen,Female,3/24/16,Oklahoma State University,,External Applications,Middle School Teaching,White,Special Education,Not Hispanic,Word of Mouth,0,4,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,3/28/16,3/28/16
465,Lisa Murphy,Female,2/25/16,Out of State,Prince William county Public school,External Applications,Middle School Teaching,Black,Mathematics,Chose No Response,Word of Mouth,0,0,,,5,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,2/25/16,2/25/16
611,Julie Mendoza,Male,2/27/16,University of Central Oklahoma,,External Applications,High School Teaching,White,Mathematics,Not Hispanic,None Listed,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,2/27/16,2/27/16
733,Paul Webb,Male,2/27/16,University of Central Oklahoma,,External Applications,Middle School Teaching,White,Mathematics,Not Hispanic,None Listed,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,2/27/16,2/27/16
147,Ernest Weaver,Female,3/6/16,Oklahoma State University,,External Applications,High School Teaching,Native American,General,Not Hispanic,None Listed,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,3/9/16,4/1/16
122,Kathy West,Female,3/6/16,Oklahoma State University,,External Applications,Middle School Teaching,Native American,General,Not Hispanic,None Listed,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,3/9/16,4/1/16
109,John Webb,Female,3/7/16,University of Tulsa,,External Applications,Elementary School Teaching,White,General,Not Hispanic,None Listed,0,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,3/7/16,3/7/16
220,Shawn Garrett,Female,3/7/16,University of Tulsa,,External Applications,High School Teaching,White,General,Not Hispanic,None Listed,0,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,3/7/16,3/7/16
463,James Bowman,Female,3/7/16,University of Tulsa,,External Applications,Middle School Teaching,White,General,Not Hispanic,TPS Website,0,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,3/7/16,3/7/16
84,Edward Fisher,Female,3/23/16,Northeastern State University,,External Applications,High School Teaching,White,General,Not Hispanic,TPS Website,0,5,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,4/4/16,4/8/16
756,Denise Thomas,Female,3/23/16,Northeastern State University,,External Applications,Middle School Teaching,White,General,Not Hispanic,TPS Website,0,5,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,4/4/16,4/8/16
371,Amy Lee,Female,3/4/16,Northeastern State University,,External Applications,Elementary School Teaching,Native American,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,5/17/16,5/17/16
225,Julia Russell,Female,3/4/16,Northeastern State University,,External Applications,Elementary School Teaching,Native American,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,5/17/16,5/17/16
448,Elizabeth Mcdonald,Female,3/4/16,Northeastern State University,,External Applications,Elementary School Teaching,Native American,General,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,5/17/16,5/17/16
325,Lisa Simpson,Female,3/4/16,Northeastern State University,,External Applications,Elementary School Teaching,Native American,Special Education,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,5/17/16,5/17/16
60,Joan Sims,Female,3/4/16,Northeastern State University,,External Applications,Middle School Teaching,Native American,General,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,5/17/16,5/17/16
930,John Garcia,Female,3/4/16,Northeastern State University,,External Applications,Middle School Teaching,Native American,Special Education,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,5/17/16,5/17/16
243,Bruce Bowman,Female,4/14/16,Oklahoma State University,,External Applications,High School Teaching,White,General,Not Hispanic,TPS Website,0,0,,,43,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,5/31/16,5/31/16
184,Philip Gutierrez,Female,4/14/16,Oklahoma State University,,External Applications,Middle School Teaching,White,General,Not Hispanic,TPS Website,0,0,,,43,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,5/31/16,5/31/16
365,Jeremy Stanley,Female,3/1/16,Northeastern State University,,External Applications,Elementary School Teaching,Native American,Special Education,Not Hispanic,Teachers-Teachers,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,3/1/16,3/1/16
325,Brian Reyes,Female,3/1/16,Northeastern State University,,External Applications,Elementary School Teaching,Native American,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,3/1/16,3/1/16
832,Sandra Fuller,Female,3/1/16,Northeastern State University,,External Applications,Elementary School Teaching,Native American,General,Not Hispanic,TPS Website,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,3/1/16,3/1/16
849,Julia Cooper,Female,3/1/16,Northeastern State University,,External Applications,Middle School Teaching,Native American,Mathematics,Not Hispanic,Teachers-Teachers,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,3/1/16,3/1/16
656,Timothy Fox,Female,3/1/16,Northeastern State University,,External Applications,Middle School Teaching,Native American,General,Not Hispanic,Teachers-Teachers,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,3/1/16,3/1/16
708,Robin Fox,Female,2/27/16,Other,,External Applications,High School Teaching,White,General,Not Hispanic,Teachers-Teachers,2,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,2/27/16,2/27/16
230,Elizabeth Romero,Female,2/27/16,Other,,External Applications,High School Teaching,White,ELD - English Language Development,Not Hispanic,Teachers-Teachers,2,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,2/27/16,2/27/16
528,Diane Crawford,Female,2/27/16,Other,,External Applications,High School Teaching,White,Special Education,Not Hispanic,Teachers-Teachers,2,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,2/27/16,2/27/16
945,Daniel Harper,Female,2/27/16,Other,,External Applications,Middle School Teaching,White,ELD - English Language Development,Not Hispanic,Teachers-Teachers,2,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,2/27/16,2/27/16
682,Randy Ruiz,Female,2/27/16,Other,,External Applications,Middle School Teaching,White,General,Not Hispanic,Teachers-Teachers,2,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,2/27/16,2/27/16
623,Craig Hansen,Female,2/27/16,Other,,External Applications,Middle School Teaching,White,Special Education,Not Hispanic,Teachers-Teachers,2,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,2/27/16,2/27/16
917,Pamela Allen,Female,7/14/16,Oklahoma State University,,External Applications,Elementary School Teaching,White,General,Not Hispanic,Teachers-Teachers,4,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/10/16,8/10/16
737,Carl Parker,Female,7/14/16,Oklahoma State University,,External Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,Teachers-Teachers,4,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/10/16,8/10/16
791,Jean Greene,Female,7/14/16,Oklahoma State University,,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,Teachers-Teachers,4,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/10/16,8/10/16
971,Ruby Ellis,Female,7/14/16,Oklahoma State University,,External Applications,High School Teaching,White,Art,Not Hispanic,TPS Website,4,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/10/16,8/10/16
849,Kathy Little,Female,7/14/16,Oklahoma State University,,External Applications,High School Teaching,White,General,Not Hispanic,TPS Website,4,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/10/16,8/10/16
215,Andrea King,Male,4/18/16,Oral Roberts University,,External Applications,Elementary School Teaching,Black,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,0,0,,,45,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,5/17/16,6/16/16
249,Carolyn Tucker,Male,4/18/16,Oral Roberts University,,External Applications,Elementary School Teaching,Black,Special Education,Not Hispanic,TPS Website,0,0,,,45,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,5/17/16,6/16/16
146,Sandra Spencer,Male,4/18/16,Oral Roberts University,,External Applications,Elementary School Teaching,Black,General,Not Hispanic,TPS Website,0,0,,,45,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,5/17/16,6/16/16
619,Jean Ruiz,Female,3/4/16,Out of State,Wilmington University,External Applications,Elementary School Teaching,White,Special Education,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,3/4/16,3/4/16
835,Joyce Burton,Female,3/4/16,Out of State,Wilmington University,External Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,3/4/16,3/4/16
755,Maria Collins,Female,3/4/16,Out of State,Wilmington University,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,3/4/16,3/4/16
871,Clarence Morales,Female,3/4/16,Out of State,Wilmington University,External Applications,Elementary School Teaching,White,General,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,3/4/16,3/4/16
211,Sara Martinez,Female,3/1/16,Other,Qatar University,External Applications,High School Teaching,White,Science - General,Not Hispanic,None Listed,1,2,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,3/1/16,3/9/16
693,Ruth Simpson,Female,3/1/16,Other,Qatar University,External Applications,High School Teaching,White,Science - Biology,Not Hispanic,University Job Fair,1,2,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,3/1/16,3/9/16
392,Nicholas Ford,Female,2/23/16,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,White,General,Not Hispanic,University Job Fair,0,6,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,2/23/16,2/23/16
14,Eric Mills,Female,2/23/16,Alternative Certification - Alternative Placement Program,,External Applications,Middle School Teaching,White,General,Not Hispanic,University Job Fair,0,6,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,2/23/16,2/23/16
678,Jesse White,Male,2/24/16,Teach For America,,External Applications,High School Teaching,White,General,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,2/24/16,2/24/16
153,David Howell,Female,3/1/16,Northeastern State University,,External Applications,Elementary School Teaching,White,Special Education,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,3/1/16,3/1/16
733,Larry Hudson,Female,3/1/16,Northeastern State University,,External Applications,Middle School Teaching,White,Special Education,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,3/1/16,3/1/16
410,Ronald Lee,Male,6/14/16,Northeastern State University,,External Applications,High School Teaching,White,General,Not Hispanic,University Job Fair,3,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,6/14/16,6/22/16
568,Jennifer Lewis,Male,3/6/16,University of Central Oklahoma,,External Applications,High School Teaching,White,General,Not Hispanic,University Job Fair,1,4,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,10/29/16,10/29/16
791,Christina Weaver,Male,3/6/16,University of Central Oklahoma,,External Applications,Middle School Teaching,White,General,Not Hispanic,University Job Fair,1,4,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,10/29/16,10/29/16
628,Eugene Turner,Female,5/8/16,Northeastern State University,,External Applications,Elementary School Teaching,Native American,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,5/8/16,7/15/16
561,Dennis Price,Female,5/8/16,Northeastern State University,,External Applications,Elementary School Teaching,Native American,General,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,5/8/16,7/15/16
798,Nancy Romero,Female,5/8/16,Northeastern State University,,External Applications,Elementary School Teaching,Native American,ELD - English Language Development,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,5/8/16,7/15/16
691,Kenneth Rogers,Female,5/8/16,Northeastern State University,,External Applications,Elementary School Teaching,Native American,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,5/8/16,7/15/16
745,Denise Willis,None Given,3/1/16,Out of State,Emporia State University,External Applications,Elementary School Teaching,No Race Provided,General,Chose No Response,Community Job Fair,0,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,3/1/16,3/1/16
874,Rebecca Gomez,None Given,3/1/16,Out of State,Emporia State University,External Applications,Elementary School Teaching,No Race Provided,Elementary - Grades 1 - 6,Chose No Response,Community Job Fair,0,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,3/1/16,3/1/16
695,Adam Moore,Female,2/26/16,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,White,General,Chose No Response,Community Job Fair,2,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,7/11/16,7/11/16
58,Brandon Jenkins,Female,2/26/16,Alternative Certification - Alternative Placement Program,,External Applications,High School Teaching,White,General,Chose No Response,Community Job Fair,3,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,7/11/16,7/11/16
99,Ralph Mcdonald,Female,2/26/16,Alternative Certification - Alternative Placement Program,,External Applications,Middle School Teaching,White,General,Chose No Response,Current TPS Employee (Please type the employee's name below),3,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,7/11/16,7/11/16
